item_id,item_name,domain,review_text,rating
B00ZUC67T6,Soundstorm Ssl Ev2200 200w 2 Ch Car Audio Amplifier Amp 2 Channel Ev2.200,Mobile_Electronics,4,Pretty great for the price.
B00VF8L0BE,BRAND NEW PRESTIGE P-486 BY AUDIOVOX Car Audio Systems In-Dash Cassette Player with AM/FM Radio car stereo digital tuner P486 W/ CD Changer Control,Mobile_Electronics,3,"Good, it works, but the tape is VERY quite - about 20% of the radio level. Sound is very 'tinty' even with treble turned down and bass turned up (running 4 Alpine 6.5&#34; speakers). Easy to connect, wires labeled very well and no surprises, plus good directions."
B00ZU1JXF2,"Ultra-portable Wireless Bluetooth Speaker,powerful Sound with Build in Microphone, Works for Iphone, Ipad Mini, Ipad 4/3/2, Itouch, Blackberry, Nexus, Samsung and Other Smart Phones and Mp3 Players.",Mobile_Electronics,5,easy to carry and up to 10 hours of playtime. Great price and quality!
B011QV22OS,"Bluetooth Stand Portable Speaker Lithium Battery, 2*3w Output Power",Mobile_Electronics,5,"I am TOTALLY impressed with this BlueTooth speaker. Honestly, you'd almost think it was a mini stereo system. The sound quality is amazing. The bass is even pretty great for the size of the speaker. I don't know how they get such great sound out of such a small item!<br />I received this product for free for the purpose of an honest review. My opinion is my own and is not influenced in any way."
B00BSOT2E2,"Brown Ultra Slim Thin Leather Cover Sleeve Case for NOOK Simple Touch, NOOK Simple Touch with GlowLight and Nook Glowlight Nook 5",Mobile_Electronics,5,"Great seller, cool product."
B00OX6OOHC,"Clip-Dat Pink Mini Clip MP3 Player w/ Pink Button - Assembled, QC Tested, & Imaged by FairlyAdept -  Same Day Processing",Mobile_Electronics,2,Ot did not came with the cable to charge it. The sound its not good. You can hear static in the background.
B0096B9TZQ,American Bass 2500W Max Class D Amplifier Phantom Micro-Technology,Mobile_Electronics,1,The amp blew on me
B00NX7449K,SUNFRAME 2x T10 T15 68-SMD 12V White LED Car Lights Bulb Super Bright,Mobile_Electronics,1,Some of the lights are flickering. @@@@Update@@@@ Bulb shorted out and almost caught RV on fire. DO NOT PURCHASE!!
B00MFM89XQ,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,"Very easy to connect, pretty good sound quality and it has 24 hour playback! Not just stand-by.  I also own a JBL bluetooth speaker and didn't want to take that on a 2-day hike, although it has great sound quality it couldn't compete with the battery life of the Lumsing.  Also at $15 bucks I wouldn't have felt bad if I lost this in the woods or it got damaged.<br /><br />Cons<br />The UI could use some work.  If you press the + icon it goes to the next song but if you hold it, it will raise the volume.  Kind of odd to combine the 'volume' and 'next' functions.  The on-board system sounds are a bit too loud and annoying as well."
B00CFXDD5Y,Remote Fix Flip Key FOB keyless entry transmitter case buttons pad and panic for Volkswagen VW by First Midwest,Mobile_Electronics,4,"Looks good.  As one review stated the new panic button doesn't sit flush.  However my other key fob, which has years of wear on it, is higher in the middle and flush on the ends.  The original panic button could have been worn flush over the years.<br /><br />The reason for four stars instead of five is there were no instructions with the parts.  A link to an on-line video would be helpful."
B00LAWC4MO,Crazy Genie Waterproof Snowproof Dustproof Shockproof iPod touch 4th Generation case,Mobile_Electronics,2,This product fell apart after 1 week. The volume rockers came completely apart as well.
B00N1S5TJ0,5.0 Inch Touch Screen Vehicle DVR Digital Video Recorder GPS Navigation with 4gb Memory and Map Support Dual Tf Card Slots Bluetooth Fm Transmitter,Mobile_Electronics,1,It seems it it was made for Brazil. It does not work
B00GSL05SC,KINGLAKE® New Waterproof Wireless Bluetooth Shower Speaker Handsfree Speakerphone Compatible with All Bluetooth Devices iPhone 6 6Plus 5S 5 5C 4S Google Nexus 6 Samsung Galaxy Note Edge and All Android Devices,Mobile_Electronics,2,BARELY loud enough to hear over the running water.
B00TOBFNNU,AGPtek Black Multipoint Wireless Bluetooth Speaker Sun Visor Speakerphone Car Kit with Car Charger Adapter for iPhone Samsung HTC Nokia Blackberry,Mobile_Electronics,5,"For the money, it's a good speaker.  Gave it to my mom who is not technically savy, but she uses it every day.  Loves it and got her sisters to buy one."
B00ZTVDAD4,"Bluetooth Speaker, Portable Wireless Stereo Speaker and Speakerphone with 2 X 5w Surround Sound Metal Speaker Ultra Bass Subwoofer Speaker, Mic for All Phones and Tablet Iphone Samsung Nexus Laptops Computers Mp3 Player)",Mobile_Electronics,5,I wasn't expecting much from this product at first. But it is a amazing product. Nice speaker with good volume
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,"Great cables at a great price compared to others, and they work!!!!"
B00FL1TDOC,iDeaUSA High-Speed HDMI Cable Gold Plated 9 Feet & 3 Feet HDMI Cable Pack with Mini HDMI Adapter ¡­,Mobile_Electronics,5,Very nice
B00V63GK5E,"[NEW VERSION] Bluetooth Receiver 4.0 [Apt-x Technology], Doosl Hand-free Calling Bluetooth V4.0 Car Kit Music Receiver, iPhone Bluetooth radio with 3.5mm AUX Port and 1A USB Car Charger",Mobile_Electronics,3,It is good but the mic sensitivity is not really great. So the mic has to be really close.
B0116RG68A,Rockville W8K7-D2 8 1200W Subwoofer+Autotek 1200 Watt 2-Ch Amplifier+Amp Kit,Mobile_Electronics,4,Right now I've only had it a few days but I'm pretty happy with it. The amp keeps getting too hot and going  into protect mode but I don't have it in a very ventilated area so that's probably my bad.  The sub itself hits pretty hard and sound clean in my jeep wrangler. So far it's worth the money.
B001UIVV72,"iPod USB Travel Home Charger For Nano, Shuffle, 4G, Mini, Photo and U2",Mobile_Electronics,5,This is compact charger that does exactly what it is supposed to do
B004ZMC3E0,Techno Earth® New Gps Air Vent Mount for Garmin Nuvi 755T,Mobile_Electronics,3,"I have a Garmin Nuvi and it attaches to this securely and seems to work ok in my vent on my 2012 Camry SE. So if you want to mount our GPS to an air vent this will probably work fine. My only concern is how the A/C now and Heat during winter will affect the GPS. In order to have a good view, i had to mount it on the air vent in the middle over my radio. Those air vents cannot be turned off so hopefully it will not make my GPS crap out. Had for about a month now and no issues yet."
B00I3CF0YI,G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Black color,Mobile_Electronics,2,The battery in this only was rechargeable for 5 days and then it wouldn't charge anymore.  The only reason this gets two stars is because we got our money back without having to send it back in.
B00X8M0Y3K,Sony CFDS05/CF CD Radio Cassette Recorder Boombox Speaker System (Certified Refurbished),Mobile_Electronics,5,Works good so far. Cheaper than a new one
B00BLQ4XEQ,"Pair of E-12D2 - Sundown Audio 12"" Dual 2-Ohm E Series Subwoofer E12D2",Mobile_Electronics,5,"Amazing subs! Upgraded from 2 kicker 10's and these are slamming 10 times harder than them. Fast, free shipping and great quality for the price. Would recommend to anyone!"
B00KMD27T2,HDE Mini Rechargeable Wireless Bluetooth Hands Free Mic Waterproof Outdoor Speaker (Green),Mobile_Electronics,3,"This worked great for the first few times we used it. My son was able to easily connect it to his iPhone and listen to tunes in the shower. However, after using this for a few months, sometimes the speaker doesn't work even when it's been charged fully. Now 6 months later, we can't even get it to work again. This is frustrating and disappointing."
B00Q6D40HO,90mm*20mm Black Color Luxury Car Air Conditioning Vent Clip Perfume Air Freshener Fragrance,Mobile_Electronics,1,I want to say that it's matter of taste but I don't really think it is<br />It has terrible smell
B004A83PE6,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,5,works as advertised
B00DQW08WO,LIFE-TECH AC House Home Wall Charger For Oregon Scientific Xplore Meep! Kid Safe Tablet,Mobile_Electronics,5,It work perfectly and it wasn't expensive either!!😊
B00AI2AYSS,Maxell CR2025 5-Pack 3V Lithium Coin Cell Batteries,Mobile_Electronics,5,Works as intended. Fast delivery from supplier.
B00Q4KPOA6,Excelvan MD80 Smallest Mini DV Camera Digital Video Recorder Camcorder Webcam DVR,Mobile_Electronics,1,No good !!
B00M92WCLM,"Buyee Portable 7"" TFT LCD Digital Color Screen Monitor for Car Rear View Backup Camera",Mobile_Electronics,5,good performance
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,5,amazing for the price...  will not tither.
B00VU7PKZW,"iXCC Element Series 1ft Micro USB to USB 2.0 Cable, A Male to Micro B Charge and Sync Cable For Android/Samsung/Windows/MP3/Camera and other Device",Mobile_Electronics,5,"I absolutely love these super short cables. They are perfect for using with a power bank (iXCC offers many kinds--check them out) or for using them with an action cam such as the SJ4000 (which I personally use them for). It is a basic microusb cable, theres nothing special about it other then it being super short! I have used this cable for a few weeks now and during that period it has endured numerous bends, pulls, drops, and baby slobber! The cable works just perfect. I appreciate iXCC not overdoing it with branding. While there is some branding they when with branding that blends in well. I applaud them for that.<br /><br />Speed wise its rated for up to 480mbps, pretty much the standard for usb cables so you will get your standard results.<br /><br />The quality is there like all other iXCC products. I was a bit worried about my 9 month olds slobber when she got ahold of it. I have had cables in the past either A) stop working or B) start messing up and then later corrode. She had this thing almost entirely in her mouth for a good 5 minutes (yes I know, bad parent.. I was busying looking on Amazon!) and once I pulled it out I just wiped it down with a baby wipe and let it dry.<br /><br />I would recommend this cable if you use power banks and your device accepts microUSB or if you own a goPro or action camera. No reason to have those 3 foot cables when you are using your device right next to a battery or computer.<br /><br />Discount provided for review."
B009WQQYG2,MP3 Player,Mobile_Electronics,2,"After spending a few weeks trying to make do with this product, I returned it.  The documentation was confusing.  (For example, it took me a long time to figure out that actually the podcasts were under &#34;books.&#34;)  Also, the battery did not hold its charge well.  I spent an additional $25 to get a Sony MP3 player and consider the money well spent."
B00V4HHC5E,Beelike GS8000L Car DVR 2.7 inch 1080P HD car dash cam Digital Video Recorder dash cameras Dashboard Camcorder with Night Vision and Motion Detection / G-Sensor,Mobile_Electronics,3,"Poor instructions, after you figure out how to use the camera and get it in loop record and set the g sensors, it works ok"
B00TDAY5ZE,IBELL 2Pcs of Baofeng BF-888s Two Way Radio Compatible Intercom with FRS/GMRS Motorola Uniden Midland etc Walkie Talkies,Mobile_Electronics,5,"Using for our neighborhood crime watch group and for earthquake/solar flares/blackout electricity situations. Body is tough. The GMRS specifically tuned antenna works excellent in flat and hilly terrain and with trees and buildings. These radios are tough. I have accidentally dropped these from my bicycle at 12-17 mph, watching them skip on the asphalt for 30-40 yards, and nothing broke. Voice inversion scramble works neat for disguising communications. Easy to program using the Chirp software. Look it up."
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,2,"It was the length that I wanted but the cable stopped working after only a couple of months, and this without any particular tug and pull. I am not happy with the poor quality.<br />Let's see if the seller respond for a replacement. Stay tuned!"
B00KW3XNUE,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,1,Junk. Doesn't work and they have terrible return police. Out $30.
B0115N0RBM,Beats Pill Portable Speaker(Silver)-Newest Model-(Certified Refurbished),Mobile_Electronics,1,terrible product
B001Q5DQOU,Sirius Radio Dot Micro Car Antenna,Mobile_Electronics,5,it did what I needed
B00VU7PGPQ,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,This cable charges my Galaxy S5 WAY WAY WAY faster than any other cables I've ever had. Very surprised
B00JGX85PE,Garmin Suction Cup Mount f/d&#275;zl&trade; 760LMT. n&#252;vi&reg; 2757LM & 2797LMT & RV 760LMT,Mobile_Electronics,5,This product works very well. A solid mount to windshield for a very secure GPS.
B00WE48O44,"Arespark Portable Smart Bluetooth 4.0 Speaker with NFC (Built-in Mic Hands-free Speakerphone, Dual Stereo Speakers, Indoor/outdoors Splash Proof Speaker, Compatible with Apple Iphone 6 Plus,5s; Samsung Galaxy Note 4, Galaxy S5, Galaxy S4, HTC One M8, Nexus 6, Nexus 9, Lg G3, Ipad Air, Ipod, Mp3 Players) Black",Mobile_Electronics,5,Excellent speaker for the money! Fills the room with sound as well as a $150+ speaker
B00TDAY5ZE,IBELL 2Pcs of Baofeng BF-888s Two Way Radio Compatible Intercom with FRS/GMRS Motorola Uniden Midland etc Walkie Talkies,Mobile_Electronics,5,"Got about six now, just hand them out at functions"
B00HZE7ZIO,"DBPOWER® Portable DVD Player with Swivel Screen, Supports SD Card and USB, Direct Play in Formats MP4/AVI/RMVB/MP3/JPEG",Mobile_Electronics,3,Doesn't have many of the functions advertized
B00OLF881I,Rshop New 8GB Silver Slim MP4/MP3 Player Music 1.7'' Lcd Screen Mp4 Music/Audio/Media Player with Earphone and Usb Cable /Support Video Movie E-book Games Photo View,Mobile_Electronics,1,Junk
B00U6OU1NG,"YakAttack Ray Marine Dragonfly mount with 1"" Screwball combo CBO-SB1-B-202U",Mobile_Electronics,1,"This product does not fit the Raymarine Dragonfly 5 series.  This may fit the older model Dragonfly, but not the new versions. I believe the 4 series uses the same mount as the 5 series, so it may not fit. I had to creat an adaptor plate to accommodate the different diameter 5 series base and this smaller size mount. It works great with the plate. This rating would be a 5 star if it would fit the 5 series without a custom made plate. Product itself is great and works with no other problems"
B008MY1F8W,INPA K+CAN K+DCAN Car Diagnostic tool Cable OBD USB Interface for BMW R56 E87 E93 E70,Mobile_Electronics,5,Works on my 2008 BMW 335i.
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,4,it works.
B00APLXZ6A,MiniSuit Slim S-Line Stand Case for iPod Touch 5 (Blue),Mobile_Electronics,5,"know the product , second order"
B00CJZLHN8,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,4,"It works really well. The only quirk I had with it the other day is when I plugged in an older set of head phones to it, that the volume automatically went to full max by itself. I just unplugged the headphones and replugged them back in and it stopped. Works well. I like the size of it. Holds lots of music.<br /><br />Very happy with the purchase!"
B00I6DLIB8,MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC,Mobile_Electronics,5,"the only problem i had with this card is the size, had to squeeze it in sideways.<br />other than that works perfectly, is perfectly fast! and best of all it works with old motherboards! loved it!"
B00S40BOVW,USTEK&reg; Audi AMI USB Cable Adaptor for Audi Music Interface,Mobile_Electronics,5,works great!...even on my Android I can connect to my music on the phone.
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,2,used it for iphone 5c in pioneer aftermarket head unit with a USB port in my car  - worked for about 6 months started giving me connection issues then one day i had it connected and noticed it was hot and 5 mins later the thing was smoking and the plastic covering was burning off just below the end with the phone connector jack. very dangerous.  crappy product or defect idk
B00OZ52MLG,Cozyswan® Easy install 7 inch GPS Navigator Sun Shade Glare Visor Shield,Mobile_Electronics,5,perfect
B007BL657I,HOT SYSTEM&trade; 10x Round Rocker Toggle Switch Blue LED On-Off Control SPST 12v 16A Switch for Car truck Boat,Mobile_Electronics,1,"These are not worth the money!!!  The &#34;blue&#34; light is barely visible as blue, much more like white or very pale blue at best.."
B00U7XE03I,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,"Great sound and volume for a decent price! The water resistance is not a lie, used mine in the shower and it is unscathed! Will be recommending."
B004UOP35Y,"Tactical Assault Gear Foretrex GPS Wrist Pouch, Black 811821",Mobile_Electronics,1,The pouch is too small to see the display.  Not a good deal for the price. Tactical Assault did not honor Amazon's return policy for this item.
B007UXNHGY,"Insten Universal Car Audio Cassette Adapter Compatible with Huawei Google Nexus 6P Samsung Galaxy S6/S7/S8 Edge Samsung Galaxy Note 4 / HTC One M7, Black",Mobile_Electronics,5,Great purchase.  Timely delivery.
B00WUN6QUI,"Idroidnation Imp orange 16gb Mp3 Mp4 Player with 1.8"" LCD Screen Fm Radio, Video, Games",Mobile_Electronics,1,Returned it.  Very cheap.
B009CRMABY,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,1,No reception on AM or FM.  I intend to return the item. It did not work.
B00HZY6G5C,TOOGOO(R) Car Windscreen Mount Holder Suction Cup For TomTom One V2 V3 2nd 3rd Edition GPS,Mobile_Electronics,5,My Tom Tom fits this really great and the suction cup actually really grabs the windshield!
B00VU7PTKI,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,Product works as advertised.
B00I6DLIB8,MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC,Mobile_Electronics,3,"Good card for the price, was expecting to sli when windows 10 was released but the card doesn't support SLI."
B00W2S9MBG,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170° Rear View Back-up Camera",Mobile_Electronics,3,Have a hard time judging where my tires lineup in a space.  I have a backup system in another car that shows the lines.
B00LAG4HN4,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,"Have bought three of these, work great so far for months and no issues. Plan to buy more soon."
B00MXET7NC,"BaoFeng M-1 Commercial Holster for UV-82 : Custom Leather, Vinyl, Stainless Steel Case",Mobile_Electronics,3,"Inexpensive and covers the radio but it certainly could have been a better fit. Mine fits loosely, looks baggy and is nothing like the fit on the case for my Yaesu VX-2 radio. The front clear plastic is pliable enough to allow pushing the keypad buttons though. No place to put the wrist strap on but I looped it around the belt clip on the back. The clip is pretty substantial too, seems much stronger than the plastic clip that came on the radio."
B00OYVJLZQ,"Pioneer AVH-X7700BT 7"" Flip-Out DVD Receiver with Bluetooth, Siri and Pandora",Mobile_Electronics,5,"I love it I would recommend it to anybody ,came on time ,great condition,works great!!!!!!!!!!!!!"
B00VU7PGPQ,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,Great cables. Very good quality and I love the length.
B00U7XE03I,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,1,My iPhone is almost as loud.
B00CJZLHN8,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,5,Works great
B00CJZLHN8,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,5,Love this.  Compact for walking / exercising
B00KKB8YMA,ZNU 200w FM Audio+Mp3 speaker Hi Fi Mini Amplifier for ipod Motorcycle car Mini Amp Blue,Mobile_Electronics,1,This is by far not even close to a 200 watt amp. It may be 20 watts at best. Also it was described to me as a 4 channel amp which it is not it is only 2 channel. Biggest waste of money. Tried getting a hold of buyer and never heard back. This is false advertising. Buyer beware. I'll change my review when I get what I ordered a 200 watt 4 channel amp.
B00V6QDT5U,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,5,"WOW! This bluetooth device is one of the best I have ever tried and used! This SoundPal is a small cube but it packs a huge sound and a bunch of awesome features!<br /><br />The SoundPal connected easily to my bluetooth devices. The sound goes through clear and you can hear all of the details extremely well. This speaker can also play really loud for its' size without losing quality.<br /><br />The connection strength is also quite good. I can easily go 30 feet in the line of sight without a problem. With items and walls blocking the connection you can't go quite as far but still a good distance.<br /><br />There is an on/off, play/pause/bluetooth, volume up, volume down buttons.One of the coolest features is that you can use this speaker with so many devices wether they are bluetooth or not. You can plug your phone or computer in using an auxiliary cord or you can even play music or files off of a micros card! This is awesome because you can load your music on to a card and this is one of the best portable speakers on the market for its' size!<br /><br />I haven't tried the microphone yet but I will update when I do. Charging is done using a micros cord (same as most android phones use).<br /><br />Overall this is an amazing portable speaker or stand alone music player if you add a micro-sd card. For the current sale price this item is a steal! Even for the regular listing price this item is easily worth it! I highly recommend!<br /><br />I received this item at a discount in exchange for my unbiased review."
B00K7XMJZ4,"Beats by Dre Pill XL Speaker Titanium, One Size",Mobile_Electronics,5,"This speaker was amazing, I wish they never discontinued this product. I really hope they come back with another one! The ones who haven't heard about the recall, they are recalling the product because the battier might overheat and catch on fire and you can send it back to apple and get 325$."
B00NSGCQRI,Provenice 7 inch Car GPS Navigation Bluetooth AV-IN Rear View Camera 4GB Free Maps US ship,Mobile_Electronics,5,"Pretty darned amazing GPS.  It is a functional Windows tablet (WINCE), music and video player, photo album, all behiind the GPS screen. The GPS appears to work as well as my Garmin 255W although the screen size is three times the Garmin size.  I did get hung up in Windows and needed to reference the owners' manual, but all things considered, a great value.  I believe there is a camera associated with it in some form, but I have not found it, nor have I found a way to connect my little thumbnail camera as a backup video tool."
B00GKFRMGY,3 Buttons Remote Key Shell Case for Toyota Camry Corolla RAV4 Matrix Yaris Scion Tc No Chips Inside,Mobile_Electronics,5,What I expected and really like the feel of the key.  Great buy well worth it.
B000MPMHMW,Humminbird 7400931 MHX XNT Transom Mounting Hardware Kit,Mobile_Electronics,5,"Replaced a cracked bracket on my pontoon, easy remove and replace."
B00W2S9MBG,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170° Rear View Back-up Camera",Mobile_Electronics,5,Good
B00C2BTUJW,i-gotU GT-820 GPS Bike & Travel Computer,Mobile_Electronics,1,Veri expansiv and limited. Not for today. It was a negativ experience. After 2 weeks I came to pay custom duties. The reel price was 115 $ (CA)
B00JP4NN7E,"FM Transmitter, Breett® Car MP3 Radio Multifunctional 3.5mm Trapezoid FM Transmitter with Car Charger for iPhone 6 6s 5s 5 4 Samsung HTC Sony Blackberry & GPS",Mobile_Electronics,5,Works great! No complaints! Simple and reliable! Great for driving in a company vehicle without CD player or USB ports.
B00OPFCSD8,Panorama X2 Dual Channel DashCam DVR Car Recorder (FULL HD FULL HD) 1080P Front & Back,Mobile_Electronics,4,"Excellent dashcam. I run this every day, and the only problem has been that i had to format the memory cards a couple of times when the unit wouldn't recognize them. Firmware is mostly stable, but there may still be a few issues for some people. Just make sure you're on the latest stable firmware."
B00KG7IG30,Bicycle GPS/SMS Tracker GPS305 TK305 Quad Band Real-time sim card slot Bike GPS,Mobile_Electronics,1,Bad gps tracker. I dont can work this tracker
B005D5KON0,Alpine Spr-69 6 x 9-Inch 2 Way Pair of Car Speakers,Mobile_Electronics,5,"very good, thank you"
B00UF8SADQ,Bluetooth receiver,Mobile_Electronics,3,"Works pretty good, but will not automatically pair to my phone, I have to reselect it every time I use it from the phone menu. Also, there is a high pitched whine if the device is in &#34;charge mode&#34;. The way around the noise is to turn the volume all the way up on my phone, and turn it down on the car radio."
B00ZUWHH18,"4) NEW MTX Thunder TDX68 5x7""/6x8"" 240W 2 Way Car Coaxial Stereo Speakers Four",Mobile_Electronics,5,Fit was good and sound good
B00M644CKC,"Mgotu MINI Drilling Waterproof Flush Mount CCD Car Rear view Back Up Reverse Parking Camera For SUV MPV TRUCK(18.5 mm), With Guide Lines",Mobile_Electronics,5,I had previously purchased a very similar camera on here for my 2013 jeep jk. After wiring it up I had a constant flicker and it was unusable. I attempted to re-wire thinking there was a short or lack of power with the same results. As soon as this camera arrived I plugged it into the wiring that wouldn't work with the other camera and I had a very nice and clear image pop up on the screen. It is serving its purpose and I couldn't be more pleased. I can't speak for low light quality but for the price it is very nice.
B00WUN6QUI,"Idroidnation Imp orange 16gb Mp3 Mp4 Player with 1.8"" LCD Screen Fm Radio, Video, Games",Mobile_Electronics,1,Poor product
B010OZ6PMW,Sports MP3 Player Apollo 8GB (Pink) USB/FM Radio Sweat-Proof,Mobile_Electronics,5,This is great if you do not want to carry a mp3 player or phone with you while you workout. I was able to load a good amount of music to the memory card that this comes with. Having the buttons on the back of your head is a little odd if you need to change the song while running. I usually have a problem with headphones fitting me but these fit great. They even fit my seven year old daughter. She has officially taken these from me.
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,2,"Sound is Ok but the button did not work. I contacted their customer service, instead of exchange they just wants me to return it. Disappointed"
B00LZKYCLM,"Aukey 2.1Amps / 10W Dual Rapid USB AC Charger Adapter with Built-in Cable Management for iPad Series, iphone Series, ipod/iTouch Series, Smartphones, PSP/GPS Series, Digital Camera and most of the USB Charged Devices (White)",Mobile_Electronics,2,"The unit I received makes terrible noises when plugged in. I have had some chargers that make faint sounds, but this charger is unbelievably loud. Must have gotten a defective unit, since there is no way that it is supposed to sound like this. Since I can't reorder (out of stock), I cannot replace it with another.   Below is a comparison of the charging rate on a iphone 6 plus (60% battery when plugged in), a Ipad air (40% when plugged in), and a Nexus 6 (70% when plugged in). Also note that the nexus 6 charged at the same rate from both ports. The Apple products charged at .5 amps from the Samsung port.   All of these tests were done with a drok inline usb meter."
B00UFWNHBC,"Dostech 1280*720 Hd Dash Cam - Full 2"" LCD Car DVR Camera Video Recorder with G-sensor Night Vision, 170°wide Angle",Mobile_Electronics,3,Camera worked for about 5 mins. Then stopped alltogether.
B00GMB4QD8,Sienoc Mini Spy Vehicle Real time Tracker For GSM GPRS GPS System Tracking Device TK102 Color Black,Mobile_Electronics,5,"Works as advertised, just works better for me when wired into the vehicle's power supply... Otherwise battery lasts about a week."
B00OFWBDI2,"Shinefuture® Replacement USB Charge Sync Cable Cord for Barnes & Noble Nook HD HD+ Tablet 7"" 9""",Mobile_Electronics,5,fits great and charges
B004GAN4RG,Pioneer AVH-P5200BT In-Dash DVD Multimedia AV Receiver w/ BONUS AVIC-U220 Add-On Navigation Expansion Included!,Mobile_Electronics,5,Great piece has taken me and my show car everywhere. A bit difficult to get map updates loaded though
B00M92WCLM,"Buyee Portable 7"" TFT LCD Digital Color Screen Monitor for Car Rear View Backup Camera",Mobile_Electronics,1,I have no idea how to power this thing no instructions at all no parts that after reading you need to buy
B00M49C6MK,Sentey Ls 4162,Mobile_Electronics,4,Good volume. Ok sound quality. It is what I needed: a small speaker for fields trips.
B00KW3XNUE,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,This works great! I keep it by the front door and use it whenever any of us lose our keys. The beep is loud but not obnoxious. Would definitely reccommend
B00JFQSBME,"Masione&trade; Universal Leather Folding Folio Tablet Case Cover and Touch Screen Stylus Pen (7""-8"" Tablet with Detachable Keyboard, Pink)",Mobile_Electronics,3,"I ordered an 8&#34;  case, but received a 5&#34;. This is too small for my tablet. Where do I go from here?"
B001651BEC,Silver Aluminum Case For iPod nano (3rd generation),Mobile_Electronics,5,best case ever
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,5,Great product and it worked fine with my IPhone 6 Plus.
B00MFM89XQ,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,4,"Good value for the (discounted) price I received. Easy to charge, easy to pair with your device, and decent sound quality. Only issue is the controls. Next song and volume up are the same button, you need to press for next and hold for 3 seconds for volume. Volume is the control I will use more often (can control the song from my phone), so why make it hard to change the volume?"
B00S6AZAII,"High Quality Wall Travel Home Charger Adapter with 1m (3ft) Lighting Cable for iPhone 5 5s 5c, iPhone 6 6 Plus, iPad 4 Mini, iPad Air, iPod Touch 5/Nano 7 (White)",Mobile_Electronics,1,This product is terrible... I just bought it a week ago and it's already completely  broken....unusable.... 10 bucks gone
