item_id,item_name,domain,review_text,rating
B00AF7U2VA,"LG Refrigerator Water Filter (5231JA2002A, LT500P)",Major Appliances,5,GREAT PROCE GREAT REPLACEMENT FILTER
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Excellent and quick service. Very satisfied.
B0083H1INK,NewAir 126-Can Beverage Cooler,Major Appliances,3,"The good news is that the unit runs quietly and keeps our beverages fairly cold.  The bad news was that after 10 months, the compressor stopped working.  I contacted New Air and they were very helpful.  They sent me a return label and after they received the faulty unit, they sent me a replacement.  Unfortunately, I had to package my faulty unit and after 10 months, I didn't have any of the packaging materials.  That cost me nearly $20 for packaging!  The new unit arrived yesterday with the new box labelled with the arrows saying &#34;This side up&#34;.  Fedex apparently can't read!  The box was left on the front porch on its side!!???"
B00I3K15O4,"8565582 - HEAVY DUTY CLOTHES DRYER HEATING ELEMENT FOR WHIRLPOOL, KENMORE, SEARS, MAYTAG, AMANA, ADMIRAL, KITCHENAID, MAGIC CHEF, NORGE (Priority Mail Available)",Major Appliances,5,Was rather scared to buy online but it for just fine and works perfectly. It was a great new condition as well.
B00BGARHZO,"Ice Maker Pump for Whirlpool, General Electric, Hotpoint, 2217220, WR57X10028",Major Appliances,4,Bought a similar part from E-Bay in December 2014 at a lower price but that part failed in less than 30 days.<br />Bought this from Amazon in January 2015 and it continues to work today (August 2015).<br />Easy replacement - perfect fit.
B000UVR4GM,Bosch SHE45M06UC Dishwasher with 4 Wash Cycles (Black),Major Appliances,1,"I bought this dishwasher in 2009. It has been awful from the start.  The trays are poorly designed and don't fit most current bowls, glassware etc. Thus bowls chip constantly from movement.  It has an unusual metallic smell after cleaning. It cleans very unevenly. It leaves a film on glassware. It dries so poorly that I have to hand dry every item. Water puddles at the bottom. I have had it serviced twice, used the recommended detergents, cleaned it with vinegar etc. I paid about $900 for this (in 2009!). I am finally giving up and replacing it. I would NOT purchase this.  My prior Bosch was also poorly performing. In contrast, my inexpensive Kitchenaid at our Lake house works like a charm and it's 15 years old."
B0055UBB4O,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,We use these in our break rooms where they get conciderably more than use than they would in a home enviroment. They are a great product for the price we seem to get on average 3 years use out of them. The more expensive ones we tried lasted about the same amount of time.
B0039D34IK,"AKDY 30"" Wall Mount Range Hood AZ-D05-75 Stainless Steel Vent Hood W/Remote",Major Appliances,5,"Love this range hood.  This is a great update to my kitchen.  I never use the remote but if you need one, it come with it.  Relatively easy to install and definitely worth the $$."
B000FRVV4W,Rotating Dishwasher Magnet by RSVP International,Major Appliances,2,"This magnet is heavy duty and it stuck well, but I ordered it under the impression that I'd be able to spin the front without the back magnet turning. This wasn't the case. The design doesn't work. Every time I rotated the front to select &#34;Clean&#34; or &#34;Dirty,&#34; the entire magnet rotated, leaving marks on my dishwasher. I returned it."
B00K8ZPGVK,"SAMSUNG RF28HDEDBSR French Door Refrigerator, 27.8 Cubic Feet, Stainless Steel",Major Appliances,1,Just like other reviews problems started immediately. Three fan motors replaced in under 45 days of ownership. Finally got Samsung to authorize a return for credit.  Going on two weeks and still no credit even though was supposed to take 5 days. Samsung customer service is terrible as they don't stand behind there product and everything takes 6 or 7 calls. They will never call back even though they ask for contact info every time you talk to them. If I could rate less than one star I would.
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,"The water filters were a perfect fit, will order again when needed."
B00MVVITWC,Freezer,Major Appliances,5,super nice...
B00SNKU7VQ,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,Great value! Will definitely purchase again!
B00KFR2QRI,"694089, Ap2997251, 279711, 279500, 299678, 338840, 343939, 343941, 686172, 695499, Ah383953, De601, Ea383953, Ps383953 Whirlpool Kenmore Sears Roper Estate Maytag Admiral Amana Clothes Dryer Blower Wheel (This Is a Replacement Part That Meets Oem Standards)",Major Appliances,5,The part was exactly what I needed and easy to put on once I removed the old one.<br />I wish I would have purchased the motor and belt here also and save some more $$ but had ordered that already before I saw the parts on Amazon.<br />next time it will be Amazon price comparison for sure.
B0013B8DNQ,Wine Enthusiast Silent 12 Bottle Wine Refrigerator (Stainless Steel),Major Appliances,5,nice
B005F5I69C,"Frigidaire FFBD1821M 18"" Built-In Dishwasher with Stainless Steel Interior and D,",Major Appliances,4,"Silverware compartments seem a bit small, but I like the unit."
B00MVVIMFG,"Midea WHD-113FB1 Compact Reversible Double Door Refrigerator and Freezer, 3.1 Cubic Feet, Black",Major Appliances,4,"This is the envy of all the other teachers.  I really like that it has a separate freezer.<br /><br />I do not like the glass shelves because I am worried that they are not as strong as they could be, but so far no issues.<br /><br />I also do not need the soda holder and feel that it takes up too much space.<br /><br />It is the perfect size for my classroom and I can bring food for a few days so I don't have to worry about buying my lunch."
B008Y27Q7G,Aluminum Circular Range Hood Filter,Major Appliances,3,"pretty thin, but correct size."
B00EPNPTWW,Scotsman C0330SA-1A Air Cooled 350 Lb Small Cube Ice Machine,Major Appliances,5,Best purchase I ever made. Ice production is incredible. I LOVE IT!!!
B008BBD3D6,Hamilton Beach 990118500 Foo 990118500 Hamilton Beach Mug,Major Appliances,5,A very fine commuter cup!
B00C7MWQS8,Certified Appliance 90-1028 3-wire Dryer Cord (10ft),Major Appliances,5,Awesome...ordered it on Saturday delivered on Monday.
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,VERY HAPPY WITH IT......
B004MX8XO6,SPT Countertop Dishwasher,Major Appliances,5,Perfect for a small apartment. I run it once a week. Cleans very well!
B00O2N3JDG,Danby products,Major Appliances,5,Fits nicely under my desk at work. I know bring in healthy lunches and snacks.
B00B3ILKMA,Uber Goop CLEAR Glue (bottle only) NEW PRODUCT,Major Appliances,4,"This glue worked well keeping the caps on the dishwasher rack.  After a washing, I tried to remove the caps and they seem to be on for good!"
B00H3ZH7CO,"Zappbo® - MORE FOR LESS 4 X 2.5"" Huge Perfect Ice Balls Value for Money Best Silicone Ice Sphere Maker and Ice Ball Mold for Cocktail,Bourbon,Scotch,Punch,Block,Bottle,Bullets,Candle,Diamond,Bowl,Fred,Guitar,Gun,Luge,Plane,Plastic,Rectangle,Ring,Shot,Skull,Square,Trek,Wars,Swan,Titanic,Cooler,Woman,Stones,Rocks,Chiller,Sculpture,Stick,Coaster,Stainless,Steel,Soapstone,Beer,Muddler",Major Appliances,5,These are identical to the Tovolo Ice sphere mold and are much cheaper..  Great product
B002UYSHMM,Haier HLP21N Pulsator 1-Cubic-Foot Portable Washer,Major Appliances,4,it's a great machine and leave the clothes nice and clean
B008DJNYXU,Whirlpool Part Number W10349191: SUSPENSION,Major Appliances,5,Perfect fit
B007HDDMNK,Danby DDW1899WP 8 Place Setting Portable Dishwasher - White,Major Appliances,5,"Review for Danby dishwasher model # DDW7899WP. This review is not for a verified purchase because I received the dishwasher as a gift from my parents. The most thoughtful gift I think I have ever received! My house is nearly 100 years old and the kitchen is almost all original. I have all of three outlets in the kitchen and one doesn't work unless the hallway light is on. Ha.<br /><br />The nice 18&#34; width means I can roll it away between my stove and my fridge, and it's tall enough to be level with the stove so I can use the top of the washer as counter space.<br /><br />I've been using my Danby for more than three years now. It's been great! The lighter load settings work well for lightly soiled dishes, but if you let them sit for a little too long like I have a tendency to do, the heavy load almost always does the trick.<br /><br />Cons: sometimes if you load the bottom rack with heavy plates, it will come off the track. Just while you are pushing the rack in, not while washing.<br />  Some heavily soiled dishes don't come out clean but that's true of all washers.<br />  Dishwasher salt is expensive. Someone told me you can use plain (no iodine) salt, but that voids any warranty so use at your own risk.<br />  Took me a while to learn all the different symbols. I had to check the manual a lot.<br />  NOT for a large family unless you are in a pinch and desperate.<br /><br />Pros:  Easy to set up and use<br />  Easy to keep the filters and arms clean, everything easy to remove and replace.<br />  Cleans really well<br />  Perfect for small kitchens or rentals where you can't install an undercounter dishwasher.<br /><br />I have had zero problems with this unit until a few days ago a small piece in the handle broke, so I had to pry the door open with a hammer! Quick removal of the door panel revealed the problem and a short internet search and I had my $4.70 handle assembly ordered. So relatively inexpensive replacement parts and ease of replacing is another pro."
B0039V7JFG,LG 3.6 CF FRONT LOAD WASHER DRYER COMBO,Major Appliances,1,DONT BUY THIS MACHINE WE HAVE THE COMBO IT DOES NOT CLEAN MY CLOTHES LIKE MEY DUET WHIRLPOOL I HAPPEND TO HAVE TO PLACES. WE BOUGHT THIS TO PUT IN SMALL CONDO NOW THE DRYER IS NOT FILLING UP WITH WATER I DONT KNOW WHERE THE WATER IS GOING???/WASTE OF A TON OF MONEY...STAY CLEAR OF LG BRAND
B00EC452R6,Supco SET184 Thermal Cutoff Kit,Major Appliances,5,Worked great. Thanks!!
B00DOTAE8W,2013 New Arrival Women's Graceful Stand Collar Sleeveless Chiffon Maxi Dress Purple,Major Appliances,5,I ordered the purple and it is great!  Nice material and made well.  Fits great!!
B004J67SHO,Avanti Portable Party Pub,Major Appliances,4,"I've owned this unit for over 6 months now and it's working great. The fridge gets down to 38F and the beer tastes great! The unit itself has a very stylish look I like and not afraid to showcase. As far as noise, it's as noisy as any other fridge, which is basically none at all. The downside is like what everyone else has mentioned; the pour speed. So, so, so slow. When I'm having a beer or 2 at home it's not bad, but when guests are over and it takes 90 secs to pour 1 beer, it gets annoying. I still recommend this product."
B00JG8B42K,"OnePurify RFC0800A Water Filter Replacement Cartridge, 2 Pack",Major Appliances,2,The part arrived with one of the orings on the connector improperly seated and I didn't notice until after I tried to install it. Leaked water all over my kitchen floor.
B00NG0FP7E,LG Over-The-Range Microwave Oven with 300 CFM Venting System,Major Appliances,5,Just installed it  that part was easy
B001QGGGXC,Samsung : RS277ACRS 27 cu. ft. Side by Side Refrigerator - Real Stainless,Major Appliances,1,"Lasted only 6 years before compressor died.  Technician said Samsung refrigerators are junk and to stick with Whirlpool, Kenmore, etc."
B008VX01P2,"Whynter FM-62DZ Dual Zone Portable Refrigerator/Freezer, 62-Quart",Major Appliances,3,"As much as I wanted to like this machine, I just can't get there. Yes, it gets cold and keeps cold, but there are just too many ways in which this should have been better.<br /><br />Let's start off with its capacity. 62 quarts sounds like a lot, but you very soon realize it's not distributed properly. Neither the small nor the large compartments will take a standard grocery bag, and both compartments accommodate only tall and narrow items. That means when you drag your groceries out to the car, you have to unpack them to get them into these compartments! Then when you get home, you have 2 choices:<br />1. Lift out the internal baskets and take them inside, unpack the baskets into your refrigerator and freezer, and then return the baskets to this machine in your car, or<br />2. Unpack the baskets into the grocery bags you first unpacked at the store, and then bring the grocery bags inside for redistribution of their contents once again.<br /><br />Another problem this machine has is the time it takes to get cold. I leave mine in the back of my Suburban, but when I want to run to the store, I can't just plug it into the power port because it takes 2 hours for it to get cold enough to use! So now what I do is to leave both the included AC cord and the DC power port cord plugged into the machine. When I am planning to go to the store, I run an extension cord out to the Sub and plug in the AC cord. Letting it run for 2 hours, I can then start the car, plug in the DC power port cord, unplug and put away the AC power cord, and head for the store. Sounds like a lot of work, doesn't it? It's certainly more work than it should be!<br /><br />There's a minor quibble I have with the way Amazon ships these machines. They weigh in at 66 pounds, empty, and Amazon ships them as though they're 82 pounds. If you get this box and you don't like it, don't ask Amazon to charge you for shipping it back, because the difference between actual and listed weights will cost you a pretty penny!<br /><br />Another shortcoming is the plastic handles. Much has been made by other reviewers about the lack of durability with these handles, and they really do feel flimsy. I've been careful with mine, and so far there's been no trouble with them. But by no means do I trust them to be strong!<br /><br />This machine could have been so much better with 2 adjustments. First, it should be able to fit a standard grocery bag in each compartment without unpacking them. I certainly understand the aim of having so much insulation around each compartment, but I would have been more than happy to sacrifice a bit of efficiency for better packability. Second, this machine should have a turbo mode when on AC power. That would allow the unit to come down in temperature much more quickly before being asked to maintain those temperatures on DC power. If those 2 changes had been made before making this machine available to the market, I could easily have forgiven the problem with the handles.<br /><br />At more than $600, the value is not quite there for this machine, unless perhaps you have specific uses for it that do not match mine. My advice is to be extremely sure this machine will fit your needs before you try it out.y!<br /><br />Another shortcoming is the plastic handles. Much has been made by other reviewers about the lack of durability with these handles, and they really do feel flimsy. I've been careful with mine, and so far there's been no trouble with them. But by no means do I trust them to be strong!<br /><br />This machine could have been so much better with 2 adjustments. First, it should be able to fit a standard grocery bag in each compartment without unpacking them. I certainly understand the aim of having so much insulation around each compartment, but I would have been more than happy to sacrifice a bit of efficiency for better packability. Second, this machine should have a turbo mode when on AC power. That would allow the unit to come down in temperature much more quickly before being asked to maintain those temperatures on DC power. If those 2 changes had been made before making this machine available to the market, I could easily have forgiven the problem with the handles.<br /><br />At more than $600, the value is not quite there for this machine, unless perhaps you have specific uses for it that do not match mine. My advice is to be extremely sure this machine will fit your needs before you try it out."
B00E4O0J86,Z Line 455-30 Z Line 900 CFM Wall Mount Range Hood,Major Appliances,1,"While this range hood is priced fairly low, it is not even worth what they are charging. The metal is so thin that it was completely dented up when it arrived and had to be returned. Looking closer at the actual unit, the welds are very poorly done. The corner welds were already cracking and were very visible. Most units at this price are seamless, not this unit. Due to the damage, I never actually turned on the hood, so I cannot comment on any other functionality. Overall, it is a cheaply built hood that I would never want over my expensive 48&#34; pro range."
B000DZFTEO,"Builder's Best 100017 4""X8´ CLEAR DUCT",Major Appliances,5,Bought this for my Ferrets to play inside! Great toy for them. Provides hours of fun and amusement for them and us!
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,I love this!! It sure beats the last one I bought for $49.99. Just be sure to run about 8 glasses of water through it first before drinking any... just like it says in the instructions.
B001QFYDSI,Sharp Microwave Drawer Oven,Major Appliances,1,We installed this microwave in our new house in May of 2013. In July of 2015 it quit working. Just died. No power. No one in the Dallas/Ft. Worth area works on the microwaves - includes Texas Appliance -- which is where I bought it. Sharp customer service stinks. They can't provide the name of someone to come service the microwave and don't seem to care. You'd think a microwave that cost almost $900 would last longer than a $150 microwave. I'll never buy a Sharp product of ANY type ever again.
B004DJDIMG,EdgeStar 62-Can Beverage Cooler - Stainless Steel,Major Appliances,2,"The unit never got my drinks cold enough and after 8 months it completely quit working and still trying to figure out the warranty, since the seller has not contacted me back."
B00AW04ZMM,Panda Small Compact Portable Washing Machine 7.9-15lbs with Spin Cycle …,Major Appliances,3,I have not stop using this wonderful item. It is perfect for my household and it washes clean my clothing.
B00EXS57C6,Maytag Maxima XL Front Load Steam Washer and Steam Dryer SET (Electric Dryer) in Graphite,Major Appliances,5,They aew awesome. Great features and so quiet you dont realize they are on.  So many great and needed options and in the end the clothes are really really clean.
B0055UBB4O,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,Great compact  size yet powerful. Just replaced a large clunkier one.
B0055UBB4O,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,"We needed this size and the Danby works. The controls are a little quirky, you have to put a &#34;0&#34; in front of the timer to set minutes but not all the time took some getting used to. The only real design flaw is that, unlike most microwaves where you push a button and the door pops open, you have to pull the handle on this one. And the machine is so small and light that you need two hand to open the door or the whole thing moves around and doesn't open. This can be a pain. But if you need this size, the cooking is fine."
B00GHWOEFM,"GOLDEN VANTAGE 36"" European Style Wall Mount Stainless Steel Range Hood Vent Swiping Sensor Control GV-H703N-36",Major Appliances,5,So Beautiful and really quiet. We really love it. Easy to clean and use.
B0055UBB4O,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,"After having read reviews for more expensive upmarket brand microwaves like LG and Panasonic, we went to our local (Canadian) Wal Mart to see what they had.<br /><br />The first thing I noticed about this one is that it is completely stainless steel: front AND back; outside and inside; all around. It looks like a professional food service microwave. To me, the stainless steel interior is easier to clean than a white painted one.<br /><br />We have heard that microwave ovens don't last like they used to (we have one low quality unbranded OTR one in a mobile home at the moment which was new in 1995 & still working as well as it ever did, and another LG 900 watt in an RV from 2004, also a good runner at this writing, July 2013).<br /><br />We didn't want to spend a lot of money if the microwave was only going to last a couple of years. Well, with this Danby, we have a two year replacement warranty. If it dies before its time, we either get a new one or a refund of the money we spent on this one. Fair enough, I thou... Read more"
B000JLNBW4,Koolatron Coke Personal Mini Fridge,Major Appliances,5,"I'm really pleased with my little cooler. Out here in our Afghan camps, it is very practical - it can be switched from 110v to 220v (int'l camp standards and all mixed up), it's very light and compact & fits in my gorilla box or can be packaged for the next camp with hardly a thought - there are stringent weight limits for all of us (we have choppers bringing mail, not huge cargo carriers, lol, so weight is important. It keeps things cool - like hard-to-come-by real eggs, chocolates, protein bars, that sit on the removable tray. The main area keeps soda cans cool, or remove the tray and place 4 regular water bottles.<br />It came with a car adapter so in the US it'd be a good traveler. Some reviews complain it's not COLD. That's cuz its a 'COOLER'..it's NOT a fridge that meets higher standards. It converts to 'Warming' too..so I can keep my soup warm if I need to leave suddenly.<br />All around - extremely practical, versatile, very portable, simple, affordable, and a mood lifter to boot.<br />I'm... Read more"
B00H7K80GW,"Frigidaire FPES3085PF Professional 30"" Stainless Steel Electric Slide-In Smoothtop Range - Convection",Major Appliances,4,"Had this for 5 years now. Use the counter top daily and the oven on and off, mainly to heat pizzas. It has a very esthetic look and gets compliments. Power by 220V. No problems with turning it on or off."
B00IU2HDX2,"Samsung WF42H5200AW Energy Star 4.2 Cu. Ft. Front-Load Steam Washer with SelfClean, White",Major Appliances,5,"The Samsung WF42H200AW has earned a spot on BoldList's Top 5 Front Loading Washing Machines Under $1,500 list!    Pros:  - Vibration Reduction Technology (VRT) maintains virtually silent performance  - Self-Clean eliminates the need for harsh chemicals  - Smart Care lets you diagnose issues from your smart phone    Check out the rest of the list : [...]"
B00DNSO2UK,Haier  Wine Cellar with Electronic Controls,Major Appliances,4,love it! It's big enough to be put on the floor but not so big as to take up too much room. Plus 2 separate refrigerated sections make it great for a selection of wines.
B00IGAFT8Y,"SAMSUNG RF28HMEDBSR French Door Refrigerator, 28 Cubic Feet, Stainless Steel",Major Appliances,5,Love the fridge and it's exactly what I wanted. However the shipping was A super letdown. Took over a month from the order date to delivery.
B00L4NF2MS,"Samsung ME16H702SEW 1.6 Cu. Ft. 1000W Over-the-Range Microwave, White",Major Appliances,5,Perfect
B00NLX77O0,220 Micron Zipper Bag for 5 Gallon Bubble Machine Ice Now Magic - Herbal Extractor - From Bubblebagdude Offer Reusable Durable Quality Bag,Major Appliances,5,Well constructed bag. Works much better than the produce bags I was using. I will purchase again.<br /><br />EDIT: Just bought two more bags. They continue to provide great value for the money spent.
B0034CDCAG,Whirlpool Part Number W10120839A: FILTER,Major Appliances,5,"Bought this with the Filter W10120840A and it was delivered in good working order, saved a trip downtown to purchase this at the appliance store."
B005GM942C,Panda Small Mini Counter Top Portable Compact Washer Washing Machine 5.5-10lbs,Major Appliances,3,It washes clothing pretty good but cannot spin water out of the clothes very wet once cycles are finished.
B00FBJC6NE,SquareTrade 3-Year Large Appliance Protection Plan ($750 - 800),Major Appliances,5,Update:Square Trade has done everything to clear any misunderstanding that existed with my order. If they are as thorough and prompt with their protection plan then they deserve 6 stars! Thank You!
B00CI8BDS0,Electrolux Part Number 241642501: Icemaker,Major Appliances,4,"worked fine... they seem to have a short life, about 2 years."
B000DZFTEO,"Builder's Best 100017 4""X8´ CLEAR DUCT",Major Appliances,5,Works great for my daughter's ferrets.
B002UYSHMM,Haier HLP21N Pulsator 1-Cubic-Foot Portable Washer,Major Appliances,3,Bought for my grandma to use in her new rv and it works great! Cleans clothes well and is very quiet when in use. She loves it!!
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Clear install instructions right on outside of box.  Installed easily and works as expected.  Will purchase again and recommend to others.
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,3,I was lured by the price. These filters make the water taste funny. I regret buying them and won't buy knockoffs again. The water from the filter tastes worse than sink water. I'm going back to the more expensive filters. I should have listened.
B007PNX0SE,EdgeStar 166-Bottle EdgeStar Built-In Compressor Wine Refrigerator,Major Appliances,1,This is made by the same company as the infamous Q170. Might as well throw your money away. It won't last two years. Noisey and runs constantly. They ALL fail soon after warranty expires.
B0052FXC9Y,Danby DDW611WLED Countertop Dishwasher - White,Major Appliances,5,This one is really easy to use that even my kids have known how this thing works
B00LU3WLK8,Coorstek 501A Oven Ignitor replacement for WB13K21 General Electric Gas Range Igniter,Major Appliances,3,"The 1st replacement part received was faulty (same manufacturer), the 2nd one is (so far, only been 1 month) working well."
B004P0XFGM,Ramblewood GC1-28N (Natural Gas) single burner gas cooktop,Major Appliances,5,"This burner is very convenient for when situations arise that you can't use your normal stove, when it comes to cooking. I bought this just as a backup in case of an emergency, but I've used it for many various camping trips, and other types of vacation trips, when it comes to a portable cooking unit. I recommend this product, as it is very durable, and is very effective."
B001F86EW4,Thermador Masterpiece Deluxe Series SGSX365FS 36 Gas Cooktop 5 Star Burners,Major Appliances,1,"There was an old Thermador gas cook top in our house when we bought it in 1990.  It worked flawlessly for 21 years so when we renovated the kitchen in 2012, naturally we replaced the (still working) cooktop with the top-of-the-line Thermador SGSX36FS.  The new cooktop performed great when it was working but the electronic sparkers failed (constantly sparking w. gas on or off) in June of 2015, just 3 years after installation.<br />I took the Thermador cooktop into an authorized Thermador repair center and as of today, it has been in for service for 42 days with no date-certain for completion.  The service manager claims that the electronic igniter module and all 5 controls require replacement.  To do this replacement, the tech must remove the burners and one of them had to be drilled out because the manufacturer did not apply anti-seize compound to the brass orifice nut which ultimately bonded to the aluminum burner.  Essentially, the service tech is rebuilding the entire inside assembly as there aren’t many more parts in a 5 burner cook top than the igniter, 5 controls and a burner.  (4 burners and some tubing to be exact)<br />The service manager says that they are still waiting for parts from Thermador.  The service bill has risen to more than $550 and they are not yet done.  I have contacted Thermador customer service requesting to expedite the parts and perhaps provide some good-will reimbursement for the catastrophic failure of most of the internal parts in just 3 years.<br />Do some investigation on Thermador customer service and you will find this blog quote  “since my departure as a Regional Service Manager for Thermador, many of the policies and procedures have changed for the worse, probably due to the many cost cutting measures being taken by Thermador’s parent company, German based, B/S/H/ (Bosch-Siemens) Home Appliances Corporation.”"
B000HZZC2Y,Broan 36W in. Ventless Under Cabinet Range Hood,Major Appliances,4,"Works as expected.  It is a little flimsy, but other than that, works great.  Wish it came with the plug adapter since I have a hidden outlet.  Took a chance on the sizing but for my purposes, it works great."
B00MNQY2I0,3 Pack - Clear Sip Samsung DA29-00020B / HAF-CIN Compatible Water Filter,Major Appliances,2,"I am not sure, my one year old fridge making loud noise while dispensing water after I replace the filter. I tried second one. Still the same noise.<br />If I remove filter there is no noise... Is anybody else faced this kind of issue?"
B00IQACMK2,"Samsung RS25H5111SR Energy Star 24.5 Cu. Ft. Side-by-Side Refrigerator/Freezer with External Water/Ice Dispenser and In-Door Ice Maker, Stainless Steel",Major Appliances,1,"I bought a Samsung refrigerator stainless steel because we wanted all of our appliances to match and our old fridge wasn't stainless. After purchasing the product my husband's friend who repairs refrigerators told us it was a mistake because Samsung makes terrible products. A year and a half later the fridge broke . We lost $1200 dollars. Moreover the only company that does repairs on samsungs in our area also had terrible reviews and charges $200 to show up (not even fix anything). I called the Samsung customer service department which I recommend you call before purchasing. It was terrible customer service. You cannot press zero or say &#34;agent&#34; to get through to a customer service person. You have to wait on hold. I literally spent an entire hour on the phone not to mention all the calls to Lowes and my bank to track down the receipt for the product. Lowes only keeps receipts for 30 days and I had to get months of bank statements to even get Samsung to have a conversation with me about a refund. I had to throw a fit to get Samsung to agree to repair the fridge for free. Still waiting to see how it works out, but I would never buy a samsung again. Our old ugly fridge that was 10 years old never had a problem and this one couldn't last 1.5 years without breaking down."
B0064FCQUM,Viking Range Grate Rubber Feet or Grate Bumper Package of 16 PD040035,Major Appliances,5,"I ordered these for replacements for the stovetop grates on my eleven year old DCS rangetop.  DCS wanted  $12 for each tiny rubber bumper plus shipping and handling.  These fit perfectly !  Yes, they will work on your DCS grates.  You mayl have to coax them in with a tiny screwdriver or paperclip.  They fit snugly and don't need any adhesive."
B00KANPT4O,"SPT RF-444SS Compact Refrigerator, 4.4 Cubic Feet, Stainless Steel, Energy Star",Major Appliances,5,Just what I needed for my drinks!
B00AW04ZMM,Panda Small Compact Portable Washing Machine 7.9-15lbs with Spin Cycle …,Major Appliances,5,This was a gift and the recipient is very pleased with the machine.
B00EMO6838,"Blomberg BERU24200SS Electric Range with Ceramic Top, Non-Convection Oven, 24-Inch, Stainless Steel",Major Appliances,3,"Poor construction. The bottom is held down with cement bricks that come with it. (must say it looks strange, sort of like an afterthought) The lower compartment below the over feel unfinished. The range is very hard to level. Came very poorly packed (far worse that you can imagine) , with scratches on the body. I did not return it as I needed one desperately. There are very few ranges that fit in 24&#34;. The range is installed not and works fine so far but am disappointed with the quality. Oh, also despite high high price of  $999, it did not come with a broiler pan.  The counter is 24&#34; deep and the oven is only 21&#34; deep, so we had a gap left on both sides and back and no way to fill it. There is an aluminium strip set that you can buy on Amazon but they are only 18&#34; long. They wont work for the sides. So you will have a very hard time finding something to cover the sides as well as the back. I am still scratching my head as to what to do."
B0062MO1CI,"Frigidaire FAFS4474LW Front Load Steam Washer, 3.81 Cubic Ft, Classic White",Major Appliances,5,"The Frigidaire FAFS4474LW Front Load Steam Washer has earned a spot on BoldList's Top 5 Front Loading Washing Machines Under $1,500 list!  Pros: - Wrinkle Release System - NSF Certified - 1300 RPM Spin  Check out the rest of the list : http://boldlist.net/top-5-front-loading-washing-machines-under-1500.php"
B004MX8XO6,SPT Countertop Dishwasher,Major Appliances,1,Don't Bother !! Your dishes pretty much need to be completely clean BEFORE you put them in the dishwasher which means you don't need a dishwasher! This apparatus doesn't clean even silverware. The handle to open the door is in an odd spot (front) and very hard to open. Water pressure is poor. Layout of where you can put your dishes and glasses in rack is poor. There is no place to hang the hoses or electrical cord when not in use so they just hang there in the back dripping all over the floor or you can drape them over the top which is an eye sore. Ugly and an eye sore.
B00PGFGVB6,EasyGoDryer - Portable Electric Air Drying Clothes Dryer,Major Appliances,1,"This item is a complete waste of money, time and energy! Will not stay standing up without being tied to something. Takes forever to dry even thin clothing. DO NOT recommend!!!!!!!!"
B00ZO3I57I,Stove Top Covers- 32pc Aluminum Burner Bibs 8.8'' Inch,Major Appliances,4,"These things are okay. The material is not as strong as other protectors that I've purchased before. They bend and crush easily. The hole that the burner goes in to is a little too wide for my stove too, but over all these do a good enough job."
B00E05AW3G,Whirlpool WTW4800BQ 3.6 Cu. Ft. White Top Load Washer,Major Appliances,1,"Would love to make that a negative rating. This is the WORST washer I have ever owned, I am old so there have been a lot of washers<br />You cannot soak a load, if you leave it a few minutes it drains the water and your detergent out. You cannot select hot or warm wash and cold rinse so you waste a lot of warm or hot water. You can't set it back to the beginning of the cycle if you want to add a few more items you found. It does not spin well and the drain and spin cycle adds water.  You can't tell where in the cycle it is.  I am so frustrated I am thinking of getting rid of it and buying another product. It is only 7 months old and has me mad every time I use it. And finally you have to push the button, and then wait to open the lid."
B003T4HMWS,EWFLS70JIW Wave-Touch Series 4.42 cu. ft. Capacity Front Load Washer With 3 Individual Custom Options Automatic Water Level Adjustment Wave-Touch Controls Featuring Perfect Steam &amp; In Island,Major Appliances,5,"The Electrolux EWFLS70JIW has earned a spot on BoldList's Top 5 Front Loading Washing Machines Under $1,500 list!<br /><br />Pros:<br />- 4.42 cu. ft. Capacity<br />- 92 Total Wash Cycles<br />- 1,400 RPM Spin Speed<br /><br />Check out the rest of the list : http://boldlist.net/top-5-front-loading-washing-machines-under-1500.php"
B004XQHHG2,"Avanti ORC2519SS 2.4 Cu.Ft. Outdoor Beverage Cart, Stainless Steel",Major Appliances,1,"The glass door fram was broke ,two upper corners of cabinet smashed , lower access panel by cord pushed in,lock dose not work,glass door retainer clip broke off.    Takes to  much of my time to ship it back.   Do not purchase this item"
